competitor,comp_path,context_path,is_leaf,source,candidates,staples_carries,gold_staples_path,note
Amazon,Home & Kitchen > Event & Party Supplies > Ceremony Supplies,Home & Kitchen > Event & Party Supplies > Ceremony Supplies,True,stratified sample,"Party Supplies > Wedding Supplies || Party Supplies > Wedding Supplies > Wedding Decorations & Supplies || Party Supplies > Anniversary Supplies || Party Supplies > Wedding Supplies > Wedding Favors || Party Supplies || Party Supplies > Wedding Supplies > Wedding Glassware || Party Supplies > Party Favors & Costumes || Party Supplies > Wrapping Supplies || Party Supplies > Ribbon, Bows & Wrapping Supplies || Party Supplies > Party Supply Kits || Restaurant & Foodservice Supplies > Bar Supplies || Computers & Accessories > Computer Parts & Components > Power Supplies",,,
Amazon,"Patio, Lawn & Garden > Pools, Hot Tubs & Supplies > Parts & Accessories","Patio, Lawn & Garden > Pools, Hot Tubs & Supplies > Parts & Accessories",True,stratified sample,"Facilities > Plumbing > Tubs and Showers || Facilities > Grounds Maintenance > Watering Equipment > Water Hoses & Accessories || Facilities > Plumbing > Tubs and Showers > Wall Mounted Shower Heads || Gift Shop > Game Room & Toys > Game Room > Pool Tables & Accessories || Healthcare Supplies > Durable Medical Equipment > Shower & Bath Aids > Shower Chairs / Benches || Facilities > Plumbing > Drinking Fountain Repair & Accessories || Facilities > Plumbing > Tubs and Showers > Handheld Shower Heads || Facilities > Plumbing > Drinking Fountains || Furniture > Decor > Home & Office Decor > Indoor Fireplaces || Facilities > Grounds Maintenance > Outdoor Tools > Pressure Washers & Accessories || Tools, Parts & Supplies || Furniture > Chairs & Seating > Chair Parts & Accessories",,,
Amazon,Industrial & Scientific > Material Handling Products > Drum & Pail Handling Equipment,Industrial & Scientific > Material Handling Products > Drum & Pail Handling Equipment,True,stratified sample,"Laboratory & Scientific Supplies > Lab Safety > Material Handling & Storage || Facilities > Material Handling > Hand Trucks & Dollies || Laboratory & Scientific Supplies > Lab Instruments & Equipment > Gas Handling & Extraction || Facilities > Material Handling || Tools, Parts & Supplies > Non Woven Roll Abrasive Parts & Accessories || Tools, Parts & Supplies > Measuring & Leveling Tools > Industrial Tape || Safety Supplies > Safety Storage > Safety Cans & Drums || Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Hazardous Material Lab Storage || Laboratory & Scientific Supplies > Lab Instruments & Equipment > Filtration Products || Tools, Parts & Supplies > Non Woven Pad Abrasives || Retail Store Supplies > Cash Handling > Cash Handling || Retail Store Supplies > Cash Handling",,,
Amazon,Home & Kitchen > Bedding > Sheets & Pillowcases,Home & Kitchen > Bedding > Sheets & Pillowcases,True,stratified sample,"Furniture > Decor > Beds & Bedding > Bedding || Furniture > Decor > Beds & Bedding > Pillows || Furniture > Decor > Beds & Bedding > Mattress Pads & Toppers || Retail Store Supplies > Spa & Salon > Spa & Massage > Sheets & Linens || Furniture > Decor > Beds & Bedding || Furniture > Decor > Beds & Bedding > Blankets & Throws || Furniture > Decor > Beds & Bedding > Beds & Mattresses || Furniture > Decor > Bath Mats & Towels || Healthcare Supplies > Patient Care > Exam Room Supplies & Equipment > Disposable Linens & Pillows || Furniture > Decor > Shower Curtains & Accessories || Cleaning Supplies > Laundry Care > Dryer Sheets || Shipping, Packing & Mailing Supplies > Shipping Supplies > Cushioning & Void Fill > Cushioning Sheets",,,
Amazon,"Arts, Crafts & Sewing > Scrapbooking & Stamping > Photo Transfer & Coloring Supplies","Arts, Crafts & Sewing > Scrapbooking & Stamping > Photo Transfer & Coloring Supplies",True,stratified sample,"Arts & Crafts > Scrapbooking > Stamps & Stencils || Arts & Crafts > Scrapbooking || Arts & Crafts > Coloring Books || Arts & Crafts > Scrapbooking > Scrapbooking Albums & Kits || Arts & Crafts > Scrapbooking > Stickers & Embellishments || Arts & Crafts > Drawing Tools & Supplies || Arts & Crafts > Drawing & Colored Pencils || Arts & Crafts > Art & Drawing Pens || Tools, Parts & Supplies > Chalk Reels & Marking Tools > Stencil Sets || Arts & Crafts > Sketch Pads & Books || Healthcare Supplies > Durable Medical Equipment > Patient Lift & Transfer > Transfer Equipment || Healthcare Supplies > Durable Medical Equipment > Patient Lift & Transfer",,,
Amazon,"Patio, Lawn & Garden > Outdoor Power Tools > Lawn Mowers & Tractors","Patio, Lawn & Garden > Outdoor Power Tools > Lawn Mowers & Tractors",True,stratified sample,Facilities > Grounds Maintenance > Outdoor Tools > Lawn & Garden Tools || Facilities > Grounds Maintenance > Outdoor Tools > Rakes & Leaf Blowers || Facilities > Grounds Maintenance > Watering Equipment > Lawn Sprinklers || Facilities > Hand & Power Tools > Power Tools > Power Saws & Accessories || Facilities > Grounds Maintenance > Outdoor Tools || Facilities > Grounds Maintenance > Outdoor Tools > Pressure Washers & Accessories || Facilities > Grounds Maintenance > Watering Equipment > Water Hose Nozzles & Sprayers || Facilities > Grounds Maintenance > Watering Equipment > Water Hoses & Accessories || Facilities > Grounds Maintenance > Snow Removal > Snow Blowers || Facilities > Hand & Power Tools > Power Tools > Cordless Tools & Accessories || Facilities > Hand & Power Tools > Power Tools > Screw Extractors & Sets || Cleaning Supplies > Floor & Carpet Cleaning Equipment > Carpet Extractors & Cleaners,,,
Amazon,Industrial & Scientific > Raw Materials > Wood,Industrial & Scientific > Raw Materials > Wood,True,stratified sample,"Facilities > Paint Supplies > Wood Care & Maintenance || Tools, Parts & Supplies > Steel Wool || Furniture > Storage Furniture > Coat Trees, Stands & Hooks || Tools, Parts & Supplies > Hand Tools > Concrete & Masonry Tools || Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Hazardous Material Lab Storage || Tools, Parts & Supplies > Chalk Reels & Marking Tools > Markers: Metal, Paint, China || Tools, Parts & Supplies > Non Woven Roll Abrasive Parts & Accessories || Tools, Parts & Supplies > Chalk Reels & Marking Tools > Crayons: Lumber, Paint, Marking || Tools, Parts & Supplies > Chalk Reels & Marking Tools > Steel Hand Stamp Sets || Tools, Parts & Supplies > Resin Bonded Abrasives || Restaurant & Foodservice Supplies > Smallwares > Food Safety || Coffee, Water & Snacks > Snacks & Food",,,
Amazon,Electronics > eBook Readers & Accessories > Covers,Electronics > eBook Readers & Accessories > Covers,True,stratified sample,"Safety Supplies > Personal Protective Equipment (PPE) > Shoe Covers || Coffee, Water & Snacks > Paper Products > Toilet Seat Covers || Office Supplies > Folders & Filing > Pocket & Presentation Folders > Report Covers || Facilities > Paint Supplies > Paint Accessories > Roller Covers || Gift Shop > Professional Gifts > Compasses > Outdoor Furniture Covers || Healthcare Supplies > Patient Care > Exam Room Supplies & Equipment > Medical Drapes & Covers || Office Supplies > Desk Organizers & Accessories > Book & Document Holders || Shredders, Projectors & Office Machines > Binding Equipment > Binding Covers & Accessories || Office Supplies > Desk Organizers & Accessories > Magazine Holders || Bags, Backpacks & Luggage > Luggage & Travel Accessories > Travel Accessories > Luggage Tags, Locks & Covers",,,
Amazon,"Patio, Lawn & Garden > Outdoor Power Tools > Pole Saws","Patio, Lawn & Garden > Outdoor Power Tools > Pole Saws",True,stratified sample,"Facilities > Hand & Power Tools > Power Tools > Power Saws & Accessories || Facilities > Hand & Power Tools > Hand Tools > Hand Saws || Facilities > Grounds Maintenance > Outdoor Tools > Rakes & Leaf Blowers || Facilities > Grounds Maintenance > Outdoor Tools > Lawn & Garden Tools || Tools, Parts & Supplies > Drill Rods || Tools, Parts & Supplies > Hand Tools > Electrical Tools, Meters & Fish Tape || Facilities > Hand & Power Tools > Power Tools > Cordless Tools & Accessories || Tools, Parts & Supplies > Hand Tools > Electrical Tools: Wire Pulling Grips || Tools, Parts & Supplies > Power Tools > Heat Guns & Torches || Facilities > Paint Supplies > Paint Accessories > Extension Poles || Healthcare Supplies > Patient Care > Exam Room Supplies & Equipment > IV Poles || Shipping, Packing & Mailing Supplies > Shipping Supplies > Poly Bags & Tubing > Poly Bags",,,
Amazon,"Patio, Lawn & Garden > Outdoor Heating & Cooling > Patio Heater Replacement Parts","Patio, Lawn & Garden > Outdoor Heating & Cooling > Patio Heater Replacement Parts",True,stratified sample,Facilities > Heating & Cooling > Heaters || Cleaning Supplies > Floor & Carpet Cleaning Equipment > Vacuum Parts & Accessories || Facilities > Grounds Maintenance > Outdoor Tools > Pressure Washers & Accessories || Facilities > Plumbing > Sink Repair Parts || Facilities > Plumbing > Drinking Fountain Repair & Accessories || Facilities > Heating & Cooling > Air Conditioners || Facilities > Grounds Maintenance > Watering Equipment > Water Hoses & Accessories || Facilities > Heating & Cooling > Bathroom Fans || Retail Store Supplies > Spa & Salon > Spa & Massage > Heating & Warming Pads || Facilities > Heating & Cooling > Ceiling Fans || Printers & Scanners > Printer Accessories & Replacement Parts || Printers & Scanners > Scanners & Scanner Accessories > Scanner Accessories & Replacement Parts,,,
Amazon,Office Products > Office Electronics > Electronic Organizers,Office Products > Office Electronics > Electronic Organizers,True,stratified sample,Office Supplies > Desk Organizers & Accessories || Office Supplies > Desk Organizers & Accessories > Business Card Holders & Files || Office Supplies > Custom Marketing Materials || Office Supplies > Writing Supplies & Instruments || Office Supplies > Desk Organizers & Accessories > File Organizers || Office Supplies > Desk Organizers & Accessories > Desk Organizers || Office Supplies > Label Makers & Tapes || Office Supplies > Desk Organizers & Accessories > Desk Organizer Sets || Office Supplies > Office Basics > Office Supply Kits || Office Supplies > Desk Organizers & Accessories > Book & Document Holders || Office Supplies > Desk Organizers & Accessories > Drawer Organizers || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pill Organizers & Storage,,,
Amazon,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories","Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories",True,stratified sample,Appliances & Kitchenware > Kitchenware > Kitchen Tools > Grilling Products || Appliances & Kitchenware > Kitchenware > Kitchen Tools > Cooking Utensils || Facilities > Grounds Maintenance > Outdoor Tools > Lawn & Garden Tools || Appliances & Kitchenware > Kitchenware > Kitchen Tools > Kitchen Pizza Tools || Facilities > Grounds Maintenance > Outdoor Tools || Appliances & Kitchenware > Kitchenware > Kitchen Tools > Meat Preparation Equipment || Restaurant & Foodservice Supplies > Commercial Restaurant Equipment > Kitchen Work & Prep Tables || Restaurant & Foodservice Supplies > Smallwares > Commercial Kitchen Tools || Appliances & Kitchenware > Kitchenware > Kitchen Tools > Kitchen Tools & Gadgets || Appliances & Kitchenware > Kitchenware > Kitchen Accessories > Kitchen Storage & Organization || Facilities > Hand & Power Tools > Power Tools > Cordless Tools & Accessories || TV & Streaming Media > TV & Video > TV Accessories,,,
Amazon,Industrial & Scientific > Professional Medical Supplies > Surgical Equipment,Industrial & Scientific > Medical Supplies > Surgical Equipment,True,stratified sample,"Healthcare Supplies > Durable Medical Equipment || Healthcare Supplies > Physical Therapy and Rehabilitation Equipment || Healthcare Supplies > Patient Care > Medical Practice Furniture > Medical Cabinets || Healthcare Supplies > Patient Care > Medical Practice Furniture > Medical Instrument Stands & Trays || Healthcare Supplies > Professional Dental Supplies || Healthcare Supplies > Patient Care > Exam Room Supplies & Equipment || Laboratory & Scientific Supplies > Lab Instruments & Equipment || Healthcare Supplies > Patient Care > Medical Practice Furniture || Healthcare Supplies > Physical Therapy and Rehabilitation Equipment > Rehabilitation & Therapeutic Equipment || Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments > Monitoring Equipment || TV & Streaming Media > DJ Equipment & Musical Instruments > Stage Equipment || Shredders, Projectors & Office Machines > Binding Equipment",,,
Amazon,"Arts, Crafts & Sewing > Crafting > Sculpture Supplies","Arts, Crafts & Sewing > Crafting > Sculpture Supplies",True,stratified sample,"Arts & Crafts > Painting Accessories || Arts & Crafts > Crafting > Craft Supplies || Arts & Crafts > Art & Drawing Pens || Arts & Crafts > Crafting || Arts & Crafts > Crafting > Art Portfolios & Craft Storage || Arts & Crafts > Drawing Tools & Supplies || Arts & Crafts > Canvas & Art Boards || Arts & Crafts > Crafting > Craft Kits || Arts & Crafts > Art Brushes || Arts & Crafts || Gift Shop > Home, Personal & Travel > Sculptures & Figurines || Party Supplies",,,
Amazon,Electronics > Video Game Consoles & Accessories > Nintendo Switch Consoles & Accessories,Electronics > Video Game Consoles & Accessories > Nintendo Switch Consoles & Accessories,True,stratified sample,Gaming > Handheld Consoles || Computer Software > PC Games & Accessories > PC Gaming Accessories || Computer Software > PC Games & Accessories || Gaming > Gaming Consoles || Computer Software > PC Games & Accessories > PC Games || Computers & Accessories > Computer Accessories & Peripherals || Gift Shop > Game Room & Toys > Game Room > Gaming Tables & Accessories || Computers & Accessories > Computer Accessories & Peripherals > Cables & Cable Accessories || Gaming > Gaming Controllers || Gaming > Video Games || Facilities > Electrical and Wiring > Electrical > Switches and Controls || TV & Streaming Media > TV & Video > TV Accessories,,,
Amazon,"Patio, Lawn & Garden > Outdoor Décor > Fountain Accessories","Patio, Lawn & Garden > Outdoor Décor > Fountain Accessories",True,stratified sample,Gift Shop > Professional Gifts > Compasses > Patio Furniture || Gift Shop > Professional Gifts > Compasses > Outdoor Decor || Facilities > Plumbing > Drinking Fountain Repair & Accessories || Furniture > Decor > Bath & Shower Accessories || Furniture > Decor > Home & Office Decor > Indoor Fireplaces || Furniture > Decor > Wall Art > Garden Landscape || Facilities > Grounds Maintenance > Outdoor Tools > Lawn & Garden Tools || Facilities > Plumbing > Drinking Fountains || Furniture > Decor > Shower Curtains & Accessories || Furniture > Lamps & Lighting > Outdoor Lighting || TV & Streaming Media > TV & Video > TV Accessories || Gift Shop > Professional Gifts > Bar Accessories,,,
Amazon,Industrial & Scientific > Material Handling Products > Material Transport Equipment,Industrial & Scientific > Material Handling Products > Material Transport Equipment,True,stratified sample,Laboratory & Scientific Supplies > Lab Safety > Material Handling & Storage || Facilities > Material Handling || Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Hazardous Material Lab Storage || Healthcare Supplies > Professional Dental Supplies > Impression Material & Accessories || Laboratory & Scientific Supplies > Lab Instruments & Equipment > Gas Handling & Extraction || Laboratory & Scientific Supplies > Educational Materials & Accessories || Healthcare Supplies > Durable Medical Equipment > Patient Lift & Transfer > Transfer Equipment || Facilities > Material Handling > Hand Trucks & Dollies || Laboratory & Scientific Supplies > Lab Instruments & Equipment > Filtration Products || Facilities > Paint Supplies > Surface Protection || Restaurant & Foodservice Supplies > Restaurant Storage & Transport || Facilities > Grounds Maintenance > Watering Equipment,,,
Amazon,"Home & Kitchen > Kitchen & Dining > Coffee, Tea & Espresso Appliances","Home & Kitchen > Kitchen & Dining > Coffee, Tea & Espresso Appliances",True,stratified sample,"Coffee, Water & Snacks > Coffee || Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Makers & Espresso Machines || Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies || Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Tea || Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Grinders || Coffee, Water & Snacks > Breakroom Appliances || Appliances & Kitchenware > Kitchenware > Kitchen Tools > Kitchen Pizza Tools || Coffee, Water & Snacks > Single Serve Coffee, Tea & Cocoa || Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Filters || Furniture > Home & Office Tables > Accent & Coffee Tables || Appliances & Kitchenware > Small Appliances",,,
Amazon,Tools & Home Improvement > Kitchen & Bath Fixtures,Tools & Home Improvement > Kitchen & Bath Fixtures,False,stratified sample,Restaurant & Foodservice Supplies > Smallwares > Commercial Kitchen Tools || Facilities > Plumbing > Bathroom Hardware || Facilities > Plumbing > Bathroom Hardware > Bathroom Safety Hardware || Facilities > Bathroom Fixtures || Appliances & Kitchenware > Kitchenware > Kitchen Accessories > Kitchen Storage & Organization || Appliances & Kitchenware > Kitchenware > Kitchen Tools > Kitchen Tools & Gadgets || Appliances & Kitchenware > Kitchenware > Kitchen Tools > Kitchen Pizza Tools || Furniture > Decor > Bath & Shower Accessories || Appliances & Kitchenware > Kitchenware > Kitchen Tools || Healthcare Supplies > Durable Medical Equipment > Shower & Bath Aids || Laboratory & Scientific Supplies > Lab Furniture & Fixtures || Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Kitchen Racks,,,
Amazon,Industrial & Scientific > Cutting Tools > Drill & Tap Sets,Industrial & Scientific > Cutting Tools > Drill & Tap Sets,True,stratified sample,"Tools, Parts & Supplies > Power Tools > Drilling and Fastening Tools || Tools, Parts & Supplies > Hand Tools > Tap Wrenches & Dies || Tools, Parts & Supplies > Drill Rods || Facilities > Hand & Power Tools > Hand Tools > Hand Tool Sets || Tools, Parts & Supplies > Hand Tools > Electrical Tools, Meters & Fish Tape || Tools, Parts & Supplies > Hand Tools > Electrical Tools: Wire Pulling Grips || Facilities > Hand & Power Tools > Power Tools > Drills || Facilities > Hand & Power Tools > Tool Storage || Facilities > Hand & Power Tools > Hand Tools || Facilities > Hand & Power Tools > Power Tools > Power Tool Sets || Gift Shop > Gift Sets, Photo & Custom Gifts > Gift Sets",,,
Amazon,Industrial & Scientific,Industrial & Scientific,False,stratified sample,"Laboratory & Scientific Supplies || Laboratory & Scientific Supplies > Educational Materials & Accessories || Laboratory & Scientific Supplies > Controlled Environment Supplies || Laboratory & Scientific Supplies > Lab Instruments & Equipment || Laboratory & Scientific Supplies > Lab Safety || Laboratory & Scientific Supplies > Labware & Consumables > General Laboratory Supplies || Laboratory & Scientific Supplies > Biochemistry || Laboratory & Scientific Supplies > Lab Furniture & Fixtures || Laboratory & Scientific Supplies > Lab Instruments & Equipment > Water & Wastewater Testing || Laboratory & Scientific Supplies > Lab Instruments & Equipment > Laboratory Pumps & Accessories || Shredders, Projectors & Office Machines > Calculators > Scientific Calculators || Tools, Parts & Supplies > Measuring & Leveling Tools > Industrial Tape",,,
Amazon,"Appliances > Ranges, Ovens & Cooktops > Wall Ovens","Appliances > Ranges, Ovens & Cooktops > Wall Ovens",True,stratified sample,"Coffee, Water & Snacks > Breakroom Appliances > Toaster Ovens || Appliances & Kitchenware > Small Appliances > Microwaves || Appliances & Kitchenware > Small Appliances > Griddles, Grills & Waffle Makers || Appliances & Kitchenware > Major Appliances > Dishwashers || Appliances & Kitchenware > Major Appliances > Refrigerators || Appliances & Kitchenware > Small Appliances > Slow Cookers & Roasters || Appliances & Kitchenware > Major Appliances > Washers & Dryers || Appliances & Kitchenware > Major Appliances > Freezers || Appliances & Kitchenware > Small Appliances > Rice Cookers & Steamers || Appliances & Kitchenware > Small Appliances > Deep Fryers || Furniture > Decor > Wall Art || Office Supplies > Desk Organizers & Accessories > Wall Files",,,
Amazon,Industrial & Scientific > Professional Medical Supplies > Instruments & Surgical Tools,Industrial & Scientific > Medical Supplies > Instruments & Surgical Tools,True,stratified sample,"Healthcare Supplies > Patient Care > Medical Practice Furniture > Medical Instrument Stands & Trays || Healthcare Supplies > Professional Dental Supplies > Dental Instruments || Laboratory & Scientific Supplies > Lab Instruments & Equipment || Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments || Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments > Oximeters || Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments > Medical Scissors & Shears || Healthcare Supplies > Durable Medical Equipment || Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments > Monitoring Equipment || Healthcare Supplies > Patient Care > Medical Practice Furniture > Medical Cabinets || Tools, Parts & Supplies > Measuring & Leveling Tools > Medical Thermometers || School Supplies > Learning at Home > Musical Instruments || Furniture > Decor > Weather Instruments",,,
Amazon,Industrial & Scientific > Science Education > Magnets & Magnetism Kits,Industrial & Scientific > Science Education > Magnets & Magnetism Kits,True,stratified sample,"Laboratory & Scientific Supplies > Educational Materials & Accessories || Office Supplies > Clips, Fasteners & Rubber Bands > Magnets || Laboratory & Scientific Supplies || Laboratory & Scientific Supplies > Lab Instruments & Equipment || Laboratory & Scientific Supplies > Controlled Environment Supplies || Tools, Parts & Supplies > Chemicals, Lubricants & Paints > Magnetic Particles || Laboratory & Scientific Supplies > Lab Safety || School Supplies > Teacher Supplies > Physical Education & Recreation > Physical Education Equipment || Laboratory & Scientific Supplies > Lab Furniture & Fixtures || Laboratory & Scientific Supplies > Lab Instruments & Equipment > Laboratory Pumps & Accessories || Tools, Parts & Supplies > Hand Tools > Magnetic Pickups & Retrieving Tools || Healthcare Supplies > Personal Care > Baby Care > Baby Kits",,,
Amazon,Tools & Home Improvement > Safety & Security > Facility Safety Products,Tools & Home Improvement > Safety & Security > Facility Safety Products,True,stratified sample,"Safety Supplies > Safety Storage || Laboratory & Scientific Supplies > Lab Safety > Maintenance & Safety Supplies || Safety Supplies || Safety Supplies > Security Mirrors || Safety Supplies > Fire Protection || Safety Supplies > Safety Vests & High Visibility Clothing || Safety Supplies > Fall Protection Kits, Parts & Accessories || Safety Supplies > Test Instruments, Meters & Precision Tools || Smart Home & Security > Security System Accessories || Facilities > Facilities Signs > Safety Signs || Facilities || Workwear > Occupational Workwear > Safety",,,
Amazon,Home & Kitchen > Furniture > Game & Recreation Room Furniture,Home & Kitchen > Furniture > Game & Recreation Room Furniture,True,stratified sample,Furniture > Home & Office Tables || Furniture > School Furniture || Furniture > School Furniture > Classroom Storage Furniture || Furniture > Storage Furniture || Furniture > Decor || Furniture || Gift Shop > Game Room & Toys > Game Room > Pool Tables & Accessories || Furniture > Decor > Home & Office Decor || Furniture > Home & Office Tables > Training Room Tables || Furniture > Home & Office Tables > Conference Room Tables || Gift Shop > Game Room & Toys > Game Room || Gift Shop > Professional Gifts > Compasses > Water Recreation,,,
Amazon,"Arts, Crafts & Sewing > Organization, Storage & Transport > Storage Boxes & Organizers","Arts, Crafts & Sewing > Organization, Storage & Transport > Storage Boxes & Organizers",True,stratified sample,Office Supplies > Storage & Organization > Storage Containers & Boxes || Office Supplies > Storage & Organization > Storage Bins || Office Supplies > Storage & Organization > Storage Baskets || Office Supplies > Storage & Organization > Storage Furniture || Office Supplies > Storage & Organization > Storage Drawers || Furniture > Storage Furniture > Storage Organization || Office Supplies > Storage & Organization || Furniture > Storage Furniture > Clothing Racks & Closet Organization > Closet Storage & Organizers || Office Supplies > Desk Organizers & Accessories > Drawer Organizers || Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Food Storage & Containers || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pill Organizers & Storage || Office Supplies > Desk Organizers & Accessories > Desk Organizers,,,
Amazon,Industrial & Scientific > Professional Medical Supplies > Patient Treatment Equipment,Industrial & Scientific > Medical Supplies > Patient Treatment Equipment,True,stratified sample,Healthcare Supplies > Physical Therapy and Rehabilitation Equipment || Healthcare Supplies > Patient Care > Medical Practice Furniture || Healthcare Supplies > Patient Care || Healthcare Supplies > Patient Care > Exam Room Supplies & Equipment || Healthcare Supplies > Physical Therapy and Rehabilitation Equipment > Rehabilitation & Therapeutic Equipment || Healthcare Supplies > Patient Care > Medical Practice Furniture > Medical Cabinets || Healthcare Supplies > Durable Medical Equipment > Patient Lift & Transfer || Healthcare Supplies > Patient Care > Respiratory Therapy || Healthcare Supplies > Patient Care > Medical Practice Furniture > Medical Instrument Stands & Trays || Healthcare Supplies > Durable Medical Equipment || Facilities > Plumbing > Bathroom Hardware > Water Treatment || Retail Store Supplies > Spa & Salon > Hair > Hair Treatment,,,
Amazon,Tools & Home Improvement > Appliances > In-Refrigerator Water Filters,Tools & Home Improvement > Appliances > In-Refrigerator Water Filters,True,stratified sample,"Coffee, Water & Snacks > Breakroom Appliances > Water Filters & Dispensers || Appliances & Kitchenware > Major Appliances > Refrigerators || Appliances & Kitchenware > Small Appliances || Appliances & Kitchenware > Small Appliances > Ice Makers & Snow Cone Machines || Appliances & Kitchenware > Major Appliances > Ice Makers & Dispensers || Appliances & Kitchenware > Major Appliances > Washers & Dryers || Appliances & Kitchenware > Small Appliances > Egg Cookers & Servers || Appliances & Kitchenware > Small Appliances > Microwaves || Appliances & Kitchenware > Major Appliances || Laboratory & Scientific Supplies > Lab Instruments & Equipment > Refrigerators, Freezers & Accessories || Coffee, Water & Snacks > Water & Beverages > Water || Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Filters",,,
Amazon,"Arts, Crafts & Sewing > Sewing > Storage & Furniture","Arts, Crafts & Sewing > Sewing > Storage & Furniture",True,stratified sample,Retail Store Supplies > Sewing & Tailoring > Sewing Tools || Retail Store Supplies > Sewing & Tailoring > Sewing Machines || Retail Store Supplies > Sewing & Tailoring > Patterns & Sewing Books || Retail Store Supplies > Sewing & Tailoring > Sewing Rulers || Retail Store Supplies > Sewing & Tailoring || Retail Store Supplies > Sewing & Tailoring > Fabric || Retail Store Supplies > Sewing & Tailoring > Knit & Crochet Supplies || Retail Store Supplies > Sewing & Tailoring > Needle Arts || Furniture > Storage Furniture > Clothing Racks & Closet Organization || Retail Store Supplies > Sewing & Tailoring > Yarn || Furniture > Storage Furniture || Furniture > Storage Furniture > Media Storage Furniture,,,
Amazon,"Arts, Crafts & Sewing > Sewing > Industrial Machines","Arts, Crafts & Sewing > Sewing > Industrial Machines",True,stratified sample,"Retail Store Supplies > Sewing & Tailoring > Sewing Machines || Retail Store Supplies > Sewing & Tailoring > Sewing Tools || Tools, Parts & Supplies > Measuring & Leveling Tools > Industrial Tape || Appliances & Kitchenware > Small Appliances > Cotton Candy Machines || Retail Store Supplies > Sewing & Tailoring > Patterns & Sewing Books || Retail Store Supplies > Sewing & Tailoring > Sewing Rulers || Cleaning Supplies > Floor & Carpet Cleaning Equipment > Floor Machines & Burnishers || Tools, Parts & Supplies > Welding Tools || Retail Store Supplies > Sewing & Tailoring > Needle Arts || Tools, Parts & Supplies > Non Woven Roll Abrasive Parts & Accessories || Facilities > Heating & Cooling > Industrial Fans || Shredders, Projectors & Office Machines > Fax Machines",,,
Amazon,Health & Personal Care > Sexual Wellness > Jewelry,Health & Personal Care > Sexual Wellness > Jewelry,True,stratified sample,"Gift Shop > Home, Personal & Travel > Jewelry Boxes & Cases || Gift Shop > Home, Personal & Travel > Key Chains & Rings || Gift Shop > Home, Personal & Travel > Unique Gifts || Expanded Assortment > Personal Care & Eyewear || Gift Shop > Home, Personal & Travel || Expanded Assortment > Personal Care & Eyewear > Hair Styling Products || Gift Shop > Home, Personal & Travel > Grooming Sets || Furniture > Decor > Wall Art > People & Fashion Art || Healthcare Supplies > Patient Care > Practice Front Desk Supplies > Personal Care Kits || Healthcare Supplies > Personal Care || Safety Supplies > Personal Protective Equipment (PPE) > Workwear & Rainwear > Pants & Jeans || Coffee, Water & Snacks > Paper Products > Paper Towels",,,
Amazon,Office Products > Office Furniture & Lighting > Desks & Workstations,Office Products > Office Furniture & Lighting > Desks & Workstations,True,stratified sample,Furniture > Desks > Office Desks || Furniture > Desks || Furniture > Desks > Desk Components & Hutches || Furniture > Desks > Desk Components & Hutches > Desk Components || Furniture > Desks > Sit & Stand Desks || Furniture > Cubicle & Panel Systems > Cubicle & Panel Workstations || Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Desks || Furniture > Cubicle & Panel Systems || Furniture > Home & Office Tables || Office Supplies > Desk Organizers & Accessories,,,
Amazon,"Home & Kitchen > Home Décor > Rugs, Pads & Protectors","Home & Kitchen > Home Décor > Rugs, Pads & Protectors",True,stratified sample,"Decor > Rug Pads || Furniture > Decor > Bath Mats & Towels || Cleaning Supplies > Floor & Carpet Cleaning Equipment > Floor Pads || Decor > Rugs || Furniture > Decor > Beds & Bedding > Mattress Pads & Toppers || Furniture > Decor > Shower Curtains & Accessories || Furniture > Decor > Home & Office Decor > Decorative Plates || Furniture > Chair Mats || Furniture > Standing Desk Mats || Furniture > Decor > Home & Office Decor > Decorative Baskets, Bowls and Boxes || Office Supplies > Sheet Protectors || Healthcare Supplies > Wound Care > Advanced Wound Care > Cast Protectors",,,
